CustomerID,Surname,NetworkScore,Region,Gender,Age,Tenure,MonthlyCharge,NumOfProducts,HasInternetService,IsActiveMember,EstimatedMonthlyUsage,Exited
3914,Bradshaw,5.0,North,Female,44.0,4,81.6,1,0,1.0,684.26,1
2907,Marshall,75.0,North,Female,56.0,14,92.86,2,0,1.0,539.01,0
3322,Burgess,80.0,North,Other,69.0,20,78.35,1,0,1.0,,0
656,Romero,50.0,West,Male,51.0,9,102.83,2,1,0.0,455.83,1
3923,Allen,41.0,West,Other,60.0,6,66.22,4,0,0.0,284.92,0
1931,Cruz,57.0,East,Other,67.0,6,185.07,4,1,0.0,847.92,0
2122,Foley,43.0,South,Female,69.0,20,195.7,2,1,0.0,339.06,1
2663,Garcia,48.0,South,Other,35.0,10,44.15,1,0,1.0,376.96,0
4681,Jones,39.0,North,Male,28.0,2,56.38,3,1,0.0,743.72,1
4054,Gordon,5.0,North,Female,19.0,10,174.29,4,1,0.0,623.02,1
25,Thompson,74.0,East,Female,55.0,5,122.97,3,1,1.0,353.49,1
1670,Jenkins,3.0,North,Other,68.0,8,149.03,3,0,1.0,542.06,0
376,Patterson,6.0,South,Female,59.0,15,102.49,4,0,0.0,454.94,0
3143,Mitchell,84.0,West,Female,,10,126.55,2,0,0.0,264.48,1
5128,Jones,1.0,West,Female,,7,47.6,3,0,0.0,110.64,0
4962,Bailey,72.0,West,Male,44.0,11,45.34,3,1,1.0,430.17,0
5199,Colon,45.0,West,Female,31.0,13,32.23,4,0,0.0,281.18,1
463,Welch,4.0,West,Male,18.0,19,94.12,3,0,1.0,159.32,0
4127,Young,80.0,North,Female,32.0,14,164.02,2,1,1.0,559.31,0
215,Mayo,94.0,North,Male,55.0,12,163.66,1,0,0.0,836.5,0
1631,Ford,13.0,South,Other,42.0,20,193.2,1,1,0.0,795.19,1
2399,Grant,33.0,West,Male,31.0,14,109.44,3,0,1.0,639.35,0
1139,Knight,47.0,South,Female,31.0,18,131.5,4,0,1.0,857.14,0
5654,Martinez,82.0,East,Other,59.0,18,185.89,1,1,1.0,582.51,0
3176,Abbott,68.0,West,Female,42.0,6,43.96,1,1,1.0,582.36,1
4217,Morris,6.0,North,Other,44.0,17,142.15,2,0,0.0,420.95,1
406,Lewis,72.0,East,Female,41.0,15,181.38,1,1,1.0,922.27,1
2560,Smith,75.0,North,Female,67.0,19,197.51,2,0,0.0,840.15,1
3916,Lewis,46.0,West,Male,51.0,16,69.69,4,1,0.0,837.92,0
2171,Jackson,27.0,East,Female,60.0,14,168.71,4,0,0.0,691.73,1
2529,Chambers,70.0,North,Male,,3,192.51,4,1,0.0,291.15,1
62,Gomez,9.0,West,Other,39.0,12,192.38,2,0,1.0,347.76,0
1706,Barr,26.0,South,Other,19.0,15,154.41,3,1,1.0,750.25,1
173,Moyer,30.0,South,Female,56.0,20,122.75,1,0,0.0,369.04,1
1601,Haynes,,East,Other,41.0,8,55.89,2,1,1.0,814.47,0
1530,Howard,46.0,South,Other,24.0,18,120.02,3,0,1.0,179.25,0
553,Hays,34.0,North,Female,45.0,20,163.8,3,0,0.0,378.7,1
5386,Hernandez,75.0,North,Other,45.0,14,21.78,2,1,1.0,478.57,0
800,Perkins,59.0,East,Male,23.0,1,110.13,2,1,1.0,190.23,1
2436,Young,9.0,South,Other,,6,91.76,2,0,1.0,,0
310,Thomas,3.0,West,Female,48.0,20,155.79,2,0,0.0,136.47,1
1398,Payne,,East,Female,32.0,6,132.15,1,0,0.0,927.26,1
805,Johnston,55.0,East,Female,55.0,3,84.53,1,0,1.0,534.09,1
5525,Turner,7.0,West,Female,25.0,8,174.71,1,0,0.0,824.22,1
5105,Hoover,84.0,West,Male,54.0,11,157.64,2,1,1.0,524.26,0
1459,Wright,58.0,East,Other,35.0,2,94.03,3,0,1.0,544.75,0
3159,Ellis,16.0,East,Female,69.0,2,64.96,2,0,1.0,,0
934,Thomas,16.0,North,Other,64.0,20,151.85,3,1,0.0,212.88,0
3366,Powell,,North,Female,66.0,13,58.47,1,0,1.0,336.55,1
439,Davis,43.0,South,Other,39.0,17,92.13,4,1,0.0,518.37,0
105,Finley,90.0,North,Male,22.0,2,47.53,2,0,0.0,863.72,0
1673,Rice,69.0,South,Male,44.0,20,168.24,2,0,0.0,580.86,0
4573,James,42.0,East,Female,56.0,8,45.99,3,0,,584.97,1
2716,Bryant,20.0,South,Female,69.0,16,149.44,3,1,0.0,130.29,1
15,Lloyd,38.0,West,Male,67.0,20,138.3,4,1,1.0,657.17,0
5398,Newton,98.0,North,Female,62.0,0,69.46,2,1,1.0,855.91,0
2006,Scott,23.0,North,Male,39.0,3,189.06,4,1,0.0,919.46,0
4818,Clark,24.0,West,Other,35.0,12,96.14,2,1,0.0,700.01,0
1598,Miller,96.0,North,Female,61.0,7,113.43,1,1,1.0,802.35,1
4473,Johnson,55.0,South,Other,53.0,17,162.42,1,0,0.0,753.7,0
1270,Scott,75.0,West,Other,38.0,18,182.91,1,1,1.0,508.86,0
3662,Bonilla,11.0,South,Female,67.0,6,186.34,2,0,0.0,240.97,1
3990,Rodriguez,40.0,South,Other,36.0,4,157.28,1,1,1.0,212.58,0
3600,Novak,84.0,North,Male,51.0,18,59.56,1,1,0.0,919.57,0
2504,Steele,30.0,East,Other,55.0,4,169.54,4,0,1.0,769.09,0
5266,Lopez,86.0,West,Male,57.0,20,107.55,3,0,,114.85,0
5238,Anderson,8.0,East,Female,69.0,16,115.59,1,1,1.0,933.44,1
2161,Hutchinson,50.0,North,Other,,4,31.01,1,1,0.0,539.59,0
5831,Blackwell,66.0,North,Female,,11,75.77,4,0,0.0,715.78,0
5307,Conway,56.0,East,Female,25.0,3,184.82,2,1,,,1
893,Cortez,59.0,North,Male,25.0,12,188.5,3,0,1.0,494.53,0
5536,Miller,27.0,West,Other,59.0,1,118.23,3,1,0.0,160.95,0
391,Nguyen,7.0,South,Other,47.0,15,148.54,1,1,0.0,966.94,1
515,Harris,1.0,East,Other,65.0,6,75.7,2,1,0.0,937.45,0
2656,Anderson,8.0,South,Female,20.0,12,81.27,3,1,,339.17,1
340,Collins,55.0,West,Other,48.0,14,199.79,1,1,,377.94,0
5499,Morgan,46.0,North,Other,42.0,2,192.82,4,0,1.0,926.72,0
5785,Johnson,92.0,West,Other,23.0,5,119.0,2,1,1.0,199.18,0
1802,Cantu,74.0,South,Female,60.0,6,103.7,4,0,0.0,444.95,1
5940,Nelson,74.0,East,Male,18.0,16,130.65,1,1,0.0,409.32,1
3798,Mitchell,52.0,West,Male,39.0,9,179.39,1,1,1.0,536.87,0
4724,Jones,68.0,East,Female,44.0,7,51.78,3,0,1.0,628.52,0
1188,Chen,65.0,East,Female,40.0,6,53.77,1,1,1.0,265.9,1
4676,Smith,58.0,North,Female,44.0,11,115.42,4,0,1.0,353.63,1
93,Roth,59.0,West,Female,58.0,5,147.44,3,0,1.0,974.9,0
3269,Anderson,30.0,North,Female,18.0,20,155.03,2,1,0.0,115.82,1
2734,Hernandez,99.0,South,Female,31.0,9,138.19,4,1,0.0,657.32,1
1740,Burton,41.0,South,Female,63.0,8,107.25,1,0,1.0,299.2,1
5936,Rose,43.0,North,Other,33.0,9,162.25,1,1,0.0,410.69,0
1902,Blake,59.0,East,Male,26.0,4,69.79,4,0,1.0,697.72,1
2119,Mcintosh,27.0,East,Female,48.0,11,184.81,1,0,1.0,781.55,1
738,Hart,53.0,South,Male,37.0,4,139.68,4,0,0.0,823.3,0
1726,Rivera,45.0,West,Male,33.0,10,195.5,1,0,0.0,630.32,1
1562,Salas,43.0,South,Other,52.0,18,24.02,4,1,0.0,843.86,1
666,Smith,31.0,West,Other,56.0,11,20.24,4,0,0.0,939.07,0
113,Young,76.0,East,Female,18.0,5,22.27,4,0,0.0,384.83,1
3758,Patterson,48.0,West,Female,45.0,2,63.46,4,0,1.0,271.19,0
5108,Davis,65.0,East,Male,63.0,15,152.61,4,0,0.0,644.02,0
692,Smith,51.0,West,Other,18.0,11,121.48,3,0,0.0,544.49,1
2612,Morgan,,West,Female,52.0,0,66.03,4,0,,772.29,0
3703,Evans,16.0,West,Male,41.0,11,68.0,3,0,1.0,157.84,0
1301,Sanchez,49.0,West,Female,57.0,16,126.93,4,1,0.0,402.57,1
1548,Barton,11.0,West,Male,65.0,13,171.61,3,1,0.0,931.93,1
4011,Beck,22.0,South,Female,53.0,13,69.97,4,1,1.0,890.52,1
3950,Peterson,6.0,West,Female,50.0,10,192.32,4,0,1.0,586.98,1
1437,Jones,87.0,East,Female,40.0,17,26.85,1,0,1.0,522.77,1
4083,Sanchez,11.0,East,Male,60.0,13,153.3,2,1,0.0,865.46,0
4036,Graham,31.0,North,Female,61.0,19,142.54,2,1,0.0,854.43,1
1047,Parker,73.0,South,Female,39.0,12,114.35,2,0,1.0,897.72,1
40,Fitzgerald,55.0,West,Male,67.0,15,84.74,4,0,1.0,418.05,0
3411,Collins,63.0,East,Female,49.0,3,161.45,3,0,1.0,330.43,0
4363,Wilson,22.0,South,Other,47.0,12,161.22,4,0,1.0,973.65,0
447,Mosley,84.0,South,Other,62.0,10,140.43,1,0,0.0,561.84,1
3762,Torres,32.0,South,Female,46.0,8,70.47,3,0,1.0,563.58,0
1359,Robbins,76.0,South,Female,44.0,9,140.91,1,1,1.0,583.93,0
364,Duncan,98.0,North,Other,39.0,10,46.15,4,1,1.0,870.53,0
2609,Woods,19.0,West,Male,44.0,5,150.17,1,0,0.0,577.42,1
4825,Murray,69.0,East,Female,21.0,18,155.77,1,1,1.0,145.83,1
5366,Cameron,66.0,North,Female,41.0,19,63.7,4,1,0.0,221.6,0
1877,Davis,30.0,West,Male,55.0,12,129.04,1,0,1.0,726.56,0
2019,Taylor,56.0,West,Other,30.0,17,93.62,2,0,0.0,658.67,1
2580,Mcdonald,11.0,North,Male,44.0,5,180.86,4,1,0.0,535.43,1
5107,Richardson,39.0,North,Male,45.0,1,111.28,3,0,1.0,275.14,0
1828,Preston,54.0,North,Female,30.0,7,169.66,3,0,1.0,776.98,1
798,Henderson,22.0,East,Female,69.0,15,135.67,2,1,0.0,385.61,0
3421,Lewis,80.0,South,Female,30.0,15,89.81,4,1,0.0,170.68,1
4318,Maldonado,84.0,West,Male,48.0,1,141.93,3,1,0.0,689.92,1
1546,Barnes,34.0,West,Other,49.0,10,27.43,4,1,,255.41,0
3105,Weber,46.0,South,Other,54.0,20,105.65,2,1,0.0,384.57,1
3999,Jordan,60.0,East,Other,38.0,19,184.3,1,1,0.0,309.86,1
2343,Daugherty,,North,Other,67.0,5,78.86,4,1,0.0,404.19,0
1095,Peck,91.0,East,Female,21.0,8,108.57,2,1,0.0,342.54,1
3035,Gallegos,62.0,West,Other,57.0,4,141.9,2,1,1.0,440.18,0
1122,Evans,81.0,West,Other,20.0,15,34.59,3,0,1.0,361.75,1
816,Black,7.0,South,Female,37.0,2,90.18,3,1,1.0,183.35,0
3039,Gomez,81.0,East,Other,31.0,7,82.38,1,0,0.0,,0
2623,Stanley,51.0,East,Other,66.0,6,173.61,4,1,1.0,354.14,1
5979,Hughes,90.0,East,Other,51.0,15,178.41,3,1,1.0,742.62,0
169,Clark,35.0,East,Other,64.0,4,188.26,4,1,1.0,966.78,0
2107,Morgan,45.0,North,Other,32.0,15,104.46,3,1,0.0,568.62,1
5816,Mckenzie,28.0,West,Male,25.0,7,172.13,1,1,0.0,810.15,1
1650,Vazquez,35.0,North,Male,29.0,14,23.26,1,0,1.0,965.72,1
115,Lawrence,7.0,East,Female,19.0,20,67.62,4,1,1.0,767.58,1
5728,Zuniga,31.0,West,Male,,13,89.62,3,0,0.0,677.39,1
258,Brown,39.0,South,Other,30.0,18,157.44,3,0,1.0,533.84,0
2036,Griffin,53.0,West,Other,30.0,4,174.02,3,1,0.0,941.91,1
1161,Yates,91.0,South,Female,,14,34.25,4,1,0.0,429.4,1
109,Curtis,10.0,East,Other,18.0,19,197.43,1,0,0.0,,1
3487,Schneider,97.0,South,Other,33.0,4,96.34,2,1,1.0,589.29,0
4562,Moran,76.0,North,Male,47.0,11,173.17,3,1,1.0,147.19,0
1807,Moore,49.0,East,Other,58.0,12,143.35,1,0,0.0,449.0,0
5599,Macdonald,15.0,West,Male,31.0,0,103.94,4,1,0.0,398.75,1
1030,Rosales,94.0,North,Other,54.0,19,25.14,3,0,1.0,984.49,0
1015,Young,39.0,South,Other,28.0,14,108.97,1,1,1.0,454.7,1
5855,Graham,81.0,East,Male,68.0,15,177.18,2,0,1.0,972.57,0
3653,Stephens,97.0,North,Male,43.0,1,144.96,1,0,1.0,635.29,0
4815,Carpenter,32.0,North,Male,62.0,9,32.93,4,0,1.0,978.36,0
5925,Lawrence,54.0,West,Male,56.0,13,51.89,4,1,1.0,,1
1671,Christian,68.0,North,Other,70.0,15,26.35,2,1,0.0,183.98,0
4855,Burns,,East,Female,30.0,20,40.75,4,1,0.0,543.73,1
760,Beasley,,North,Female,28.0,15,80.74,2,0,0.0,744.37,1
5563,Gray,79.0,North,Male,53.0,10,20.81,3,1,0.0,648.38,0
3687,James,30.0,West,Female,43.0,12,169.1,2,1,0.0,208.8,1
2798,Hernandez,83.0,North,Other,43.0,8,149.76,1,0,1.0,840.21,0
4674,Montgomery,60.0,East,Male,19.0,9,77.22,2,1,0.0,949.49,1
1527,Hall,74.0,North,Other,56.0,13,168.79,3,1,1.0,122.67,0
5947,Zimmerman,20.0,North,Female,69.0,16,155.12,2,1,0.0,113.59,1
3641,Christensen,73.0,South,Other,66.0,0,78.34,4,0,0.0,786.49,0
3027,Dominguez,82.0,North,Male,,7,193.08,3,1,,772.45,0
1150,Wallace,3.0,North,Female,34.0,7,45.9,1,1,0.0,464.41,1
149,King,90.0,South,Male,43.0,15,196.37,4,0,1.0,733.77,0
1684,Turner,12.0,North,Male,55.0,10,139.87,2,1,0.0,895.35,1
1847,Lane,100.0,West,Other,31.0,2,89.6,4,1,1.0,352.58,1
4038,Jimenez,25.0,South,Male,68.0,0,108.15,3,0,0.0,553.68,1
1080,Harrison,55.0,North,Other,41.0,8,155.78,2,1,1.0,865.83,1
1641,Knox,100.0,South,Male,42.0,1,53.93,4,1,1.0,532.63,0
5929,Johnson,93.0,West,Female,20.0,11,112.62,4,1,1.0,912.31,1
1686,Smith,66.0,North,Female,53.0,17,126.88,4,0,0.0,607.55,0
3875,Bailey,50.0,South,Male,33.0,12,27.03,1,0,1.0,845.44,1
4671,Martinez,49.0,East,Other,48.0,10,78.81,4,1,1.0,796.43,0
1310,Bonilla,55.0,South,Female,41.0,15,45.5,4,0,0.0,528.58,1
4132,Reed,95.0,West,Female,66.0,16,52.34,2,0,1.0,268.46,1
4010,Francis,43.0,East,Other,44.0,3,120.46,4,1,1.0,407.83,0
5291,Jensen,30.0,West,Other,30.0,14,109.16,2,1,1.0,712.78,1
5268,Bryant,84.0,North,Male,52.0,19,86.68,3,1,0.0,545.61,0
4755,Harper,50.0,East,Male,45.0,0,32.87,4,1,0.0,665.77,0
2164,Collins,68.0,East,Female,22.0,3,92.7,4,0,1.0,702.25,0
1478,Smith,60.0,North,Male,47.0,3,121.04,2,0,0.0,192.95,1
4153,Daniels,50.0,East,Female,26.0,11,80.99,3,0,0.0,235.82,1
2902,Martinez,43.0,West,Male,25.0,4,74.44,3,0,1.0,836.42,1
806,Gardner,20.0,East,Other,22.0,19,77.73,1,0,0.0,934.54,1
2497,Lane,51.0,North,Male,36.0,18,62.07,4,0,0.0,931.07,0
2286,Taylor,96.0,North,Male,21.0,12,43.54,1,0,1.0,261.62,0
3679,Rhodes,91.0,West,Other,35.0,3,142.2,3,1,0.0,771.57,0
3295,Rogers,72.0,East,Female,44.0,3,57.86,1,1,1.0,974.83,1
5138,Lopez,7.0,South,Male,57.0,11,48.8,4,0,1.0,306.37,0
5969,Mcmahon,97.0,South,Other,57.0,14,98.65,2,1,1.0,859.67,0
4633,Dickson,89.0,South,Male,59.0,15,146.18,2,1,0.0,913.84,0
247,Terry,70.0,West,Male,28.0,11,182.74,3,1,0.0,676.63,1
1490,Montoya,50.0,South,Female,56.0,3,89.21,2,0,0.0,362.91,0
2160,Bond,85.0,West,Other,56.0,11,111.53,2,1,1.0,238.65,0
4593,Sanchez,35.0,North,Male,22.0,20,40.63,1,1,0.0,603.25,0
4933,Cruz,62.0,West,Other,62.0,17,111.99,4,1,,983.98,0
5954,Mercer,29.0,South,Female,44.0,12,121.99,1,1,0.0,443.31,1
410,Sweeney,99.0,East,Female,41.0,6,42.34,1,1,0.0,284.0,0
2166,Pearson,25.0,East,Female,23.0,5,195.92,2,0,0.0,216.16,1
3539,Armstrong,83.0,East,Male,35.0,0,176.0,1,0,0.0,444.5,0
678,Williams,53.0,West,Female,25.0,6,108.5,4,1,1.0,165.73,1
271,Short,54.0,South,Other,25.0,3,133.19,3,1,1.0,592.95,1
1317,Sanchez,6.0,North,Other,61.0,19,102.94,3,0,1.0,473.37,0
4589,Brown,55.0,South,Other,28.0,18,63.77,2,1,0.0,486.67,1
4745,Montgomery,95.0,South,Male,21.0,6,29.02,3,1,0.0,665.49,1
5561,Cox,70.0,North,Female,38.0,14,151.44,2,0,0.0,328.36,1
4739,Hanson,45.0,West,Male,61.0,9,147.19,1,1,0.0,218.82,1
623,Dixon,93.0,East,Male,58.0,3,102.67,2,1,1.0,408.05,0
4382,Gordon,12.0,West,Female,45.0,13,166.88,1,1,1.0,611.77,1
3061,Bell,55.0,South,Male,55.0,16,175.69,3,1,,265.97,0
2653,Davis,26.0,East,Other,20.0,6,93.51,4,0,1.0,978.61,0
2792,Yoder,76.0,North,Other,38.0,16,83.24,3,0,0.0,158.89,0
3356,Salazar,7.0,North,Female,32.0,4,197.04,1,1,0.0,103.27,1
1591,Hill,50.0,West,Male,47.0,12,64.54,2,0,1.0,117.08,0
5848,Clarke,43.0,East,Male,43.0,20,162.02,3,1,0.0,196.98,1
4234,Lynn,43.0,North,Female,26.0,5,154.89,1,1,1.0,931.39,1
711,Brown,41.0,North,Female,70.0,6,123.29,1,1,1.0,789.41,1
915,Collier,,West,Male,19.0,13,136.65,4,1,1.0,465.13,1
563,White,,East,Male,44.0,2,158.02,4,1,0.0,329.42,0
304,Robinson,46.0,North,Male,26.0,5,185.64,2,1,1.0,613.89,1
901,White,80.0,South,Female,53.0,2,27.59,3,1,0.0,945.09,1
578,Benson,83.0,West,Male,33.0,1,102.34,3,0,1.0,,0
762,Hammond,9.0,North,Male,64.0,2,107.27,3,0,0.0,698.49,0
1482,Joseph,11.0,South,Other,,16,56.1,2,1,1.0,381.38,1
1300,Burnett,22.0,South,Female,51.0,18,72.28,4,0,0.0,846.08,0
946,Carr,19.0,South,Other,59.0,16,177.69,1,1,0.0,719.35,0
1077,Thompson,82.0,North,Male,40.0,20,33.92,4,1,0.0,310.45,0
3870,Black,98.0,South,Other,29.0,6,36.2,1,0,1.0,721.2,0
3677,Taylor,68.0,North,Female,39.0,17,102.6,1,1,1.0,482.17,1
3885,Blair,81.0,North,Other,23.0,8,63.76,1,1,0.0,142.71,1
4199,Dickson,97.0,West,Other,38.0,15,119.68,4,0,0.0,792.69,0
1809,Lewis,49.0,West,Other,55.0,7,123.53,3,1,0.0,835.37,1
5801,Bowman,93.0,East,Other,34.0,13,28.83,2,0,1.0,143.83,1
4703,Mcdowell,38.0,East,Female,,0,110.54,2,1,,391.62,1
1007,Lewis,91.0,South,Female,68.0,3,125.04,1,1,0.0,124.67,1
3264,Liu,83.0,North,Female,63.0,17,68.13,2,0,1.0,143.11,1
4731,Durham,,West,Other,34.0,14,77.08,3,0,1.0,231.84,1
5802,Diaz,78.0,East,Male,30.0,16,128.54,4,1,0.0,826.07,1
2345,Marshall,15.0,North,Female,52.0,2,62.84,2,1,0.0,598.79,1
4086,Jensen,85.0,North,Female,,1,55.05,1,0,1.0,643.72,0
3203,Davis,85.0,South,Female,62.0,9,187.95,4,0,0.0,173.43,1
726,Roberts,3.0,West,Male,66.0,19,146.74,2,1,0.0,894.93,1
3363,Newton,,South,Female,,4,196.67,3,0,0.0,152.82,1
5357,Hodge,8.0,North,Female,20.0,2,78.82,1,1,1.0,908.36,1
1605,Chavez,54.0,North,Male,36.0,4,141.93,3,0,1.0,239.33,0
4796,Dunn,91.0,North,Female,49.0,8,109.5,2,1,1.0,668.87,1
4992,Newman,100.0,South,Male,69.0,17,90.78,1,0,0.0,517.67,0
471,Oconnor,99.0,West,Female,38.0,1,24.68,4,1,1.0,969.85,1
2478,Black,8.0,East,Female,34.0,0,60.41,4,1,1.0,882.73,1
1387,Banks,76.0,North,Male,40.0,5,128.74,1,1,0.0,832.37,0
1144,Patterson,16.0,East,Male,29.0,14,182.74,3,1,1.0,565.51,1
1985,Burke,5.0,East,Male,,11,192.09,3,1,1.0,360.0,1
2973,Sheppard,16.0,West,Male,63.0,17,109.35,2,0,1.0,112.2,0
2365,Walker,21.0,North,Female,36.0,1,98.37,4,0,1.0,979.77,0
467,Coleman,4.0,East,Female,23.0,2,29.68,1,1,0.0,992.18,1
4057,Garza,66.0,North,Other,47.0,18,57.33,3,0,1.0,453.82,0
5434,Adams,77.0,East,Male,27.0,16,150.54,4,1,1.0,762.85,1
2751,Roberts,16.0,West,Other,46.0,7,121.96,4,0,1.0,,0
1593,Ellis,21.0,West,Female,30.0,11,167.24,2,1,0.0,576.78,1
2150,Harrison,15.0,East,Other,,2,105.05,3,0,1.0,135.83,0
1231,Gordon,67.0,East,Male,39.0,14,104.02,3,1,1.0,804.92,0
1611,Walter,12.0,West,Male,32.0,14,136.01,3,1,0.0,803.16,1
4221,Perry,76.0,East,Male,42.0,9,161.24,3,1,0.0,997.89,0
5482,Hall,5.0,South,Male,,1,62.64,2,0,1.0,786.48,1
3208,Huynh,4.0,West,Female,65.0,20,81.98,2,0,0.0,,0
4915,Dudley,21.0,North,Other,44.0,1,186.63,3,0,1.0,458.71,0
4987,Brown,88.0,West,Other,25.0,16,32.24,4,0,1.0,404.62,1
2379,Molina,85.0,East,Female,24.0,1,84.85,2,1,1.0,327.84,1
4776,Estrada,,West,Other,69.0,17,82.7,2,0,1.0,131.35,0
2765,Patrick,31.0,East,Female,31.0,14,137.93,1,1,1.0,983.33,1
1743,Jones,25.0,East,Other,54.0,2,108.69,2,1,1.0,,0
1335,Harris,34.0,South,Other,61.0,20,176.06,2,1,0.0,957.14,1
3856,Bailey,25.0,North,Other,38.0,15,71.06,2,0,1.0,883.66,0
5701,Lawson,84.0,North,Male,70.0,1,60.11,1,0,0.0,441.53,0
3764,Carr,56.0,South,Male,,4,162.5,4,0,0.0,346.46,0
1333,Brown,9.0,South,Female,,12,137.17,4,1,1.0,292.48,1
4765,Collins,78.0,West,Other,21.0,6,185.59,1,0,1.0,975.02,0
3940,Garrett,48.0,East,Female,46.0,5,73.78,3,1,1.0,634.68,1
132,Smith,96.0,North,Other,,16,45.24,3,1,1.0,980.32,1
861,Ayala,80.0,North,Female,,13,177.05,1,1,0.0,779.67,1
5098,Morales,46.0,East,Other,56.0,2,50.97,4,1,1.0,937.59,0
2956,Smith,,North,Female,39.0,7,161.17,3,1,1.0,179.77,0
246,Walker,23.0,East,Male,26.0,18,141.73,3,0,0.0,824.28,0
2425,Pace,15.0,West,Male,20.0,3,90.6,4,1,0.0,668.07,1
5871,Griffith,25.0,West,Other,64.0,7,164.56,4,1,0.0,,0
5666,Wells,6.0,North,Male,42.0,13,30.34,4,1,0.0,654.22,0
4984,Lambert,43.0,West,Other,27.0,20,90.12,2,0,0.0,535.89,0
3773,Perkins,81.0,South,Male,68.0,1,179.65,2,1,0.0,987.17,0
1311,Reed,29.0,South,Other,65.0,4,141.98,3,1,1.0,428.63,0
2374,Mcgrath,93.0,North,Female,35.0,13,34.64,2,1,0.0,587.63,1
5158,Knight,45.0,East,Other,59.0,4,43.39,2,1,0.0,387.49,1
2066,Wolfe,69.0,West,Male,23.0,20,41.2,4,0,,892.98,0
4192,Brock,31.0,East,Other,,4,111.68,3,0,1.0,177.92,0
5192,Adkins,38.0,East,Female,28.0,1,195.33,3,1,0.0,357.66,1
2965,Bates,83.0,North,Male,37.0,2,104.6,1,0,1.0,646.0,0
1417,Jones,62.0,North,Male,19.0,15,103.24,4,1,0.0,646.44,1
2098,Fuller,97.0,East,Male,67.0,11,157.4,3,1,1.0,306.68,0
1733,Perkins,52.0,East,Female,40.0,19,85.84,2,1,1.0,981.03,1
3574,Hanson,16.0,West,Male,56.0,13,170.89,2,0,1.0,845.33,0
1258,Davis,4.0,West,Male,31.0,1,39.73,4,1,1.0,776.43,0
1452,Kerr,100.0,East,Male,48.0,13,165.82,3,0,1.0,250.1,0
550,Cannon,47.0,North,Other,35.0,19,143.87,1,1,1.0,469.7,0
4522,Melton,53.0,South,Other,46.0,14,67.67,1,0,0.0,246.99,0
3827,Harris,61.0,North,Male,47.0,1,60.13,2,1,1.0,245.17,0
2367,Fletcher,31.0,South,Female,20.0,1,78.59,3,1,0.0,404.19,1
4128,Williams,29.0,West,Male,61.0,10,149.62,3,0,0.0,655.68,1
1544,Henderson,49.0,South,Other,27.0,16,20.19,1,1,,425.77,1
1422,Johnson,35.0,East,Male,32.0,4,86.85,4,0,0.0,168.04,0
3390,Jackson,52.0,South,Male,60.0,11,103.92,1,1,1.0,371.48,0
2573,Garcia,16.0,North,Female,53.0,14,119.16,1,1,1.0,614.58,1
339,Gray,38.0,South,Male,59.0,17,93.91,4,1,0.0,544.1,0
2838,Simpson,10.0,East,Male,33.0,19,43.87,1,1,1.0,167.33,1
2628,Davis,56.0,East,Female,64.0,12,54.29,3,0,1.0,549.45,1
4115,Kemp,2.0,West,Male,19.0,3,117.98,3,1,0.0,980.08,1
3594,Jackson,63.0,East,Male,18.0,3,147.51,4,0,0.0,679.34,1
1866,Oneill,34.0,East,Female,61.0,12,151.83,3,1,0.0,258.33,1
4654,Stephens,35.0,North,Female,59.0,12,55.38,1,0,0.0,170.52,1
4612,Parker,34.0,South,Other,32.0,7,58.42,1,0,0.0,110.46,0
1119,Brown,96.0,East,Female,23.0,14,167.67,4,1,0.0,626.12,1
2566,Olson,94.0,West,Male,30.0,0,138.16,4,0,1.0,617.74,0
614,Mcguire,25.0,South,Female,67.0,3,34.01,3,1,0.0,696.49,1
1691,Jimenez,7.0,East,Male,47.0,9,65.82,2,0,0.0,319.68,0
1814,Johnson,36.0,East,Other,43.0,11,182.98,2,0,0.0,961.87,1
4826,Horton,9.0,East,Female,45.0,12,91.76,4,0,0.0,275.83,0
5551,Warren,,North,Female,69.0,6,88.25,1,1,0.0,404.27,1
3934,Clark,84.0,East,Other,43.0,12,186.85,2,1,1.0,745.39,0
1305,Rodriguez,4.0,North,Male,46.0,4,24.67,4,0,1.0,448.12,0
2376,Holland,34.0,West,Female,26.0,16,187.13,1,0,1.0,539.4,1
1838,Hall,16.0,East,Other,46.0,16,60.65,2,1,0.0,367.48,0
4339,Russell,82.0,West,Other,70.0,1,43.14,3,0,0.0,894.21,0
930,Duncan,,East,Male,20.0,18,108.37,2,0,1.0,719.29,0
4899,Miller,21.0,North,Male,31.0,8,93.78,2,0,1.0,964.37,0
3548,Khan,32.0,East,Male,26.0,11,163.42,1,1,0.0,723.5,0
5117,West,50.0,North,Other,43.0,0,95.52,4,0,1.0,400.35,0
4929,Castro,89.0,West,Other,32.0,0,137.69,2,0,0.0,163.68,1
5077,Bryant,88.0,East,Female,26.0,17,65.95,2,1,,876.06,1
627,Gomez,67.0,South,Male,35.0,20,167.71,3,0,0.0,437.77,0
821,Maynard,43.0,East,Other,49.0,9,120.03,1,0,0.0,168.31,0
2859,Brewer,51.0,West,Other,23.0,15,22.77,1,1,1.0,219.78,1
5550,Brandt,64.0,West,Male,38.0,7,150.62,4,1,1.0,486.63,0
2120,Fowler,9.0,South,Male,34.0,9,80.67,3,1,0.0,245.67,1
